0.	-0.12380479185811541
0.0025	-0.12380508292743247
0.005	-0.12380590372180425
0.0075	-0.1238087236839146
0.01	-0.12381098060462419
0.0125	-0.12381479220825649
0.015	-0.123820005639344
0.0175	-0.12382529536877776
0.02	-0.12383165688911048
0.0225	-0.12383917304927784
0.025	-0.1238476694153182
0.0275	-0.12385693801925649
0.03	-0.12386705849501561
0.0325	-0.12387868417506565
0.035	-0.12389105783435746
0.0375	-0.12390484332601326
0.04	-0.12391906741030859
0.0425	-0.12393453706538773
0.045	-0.12395166545304308
0.0475	-0.1239696453732671
0.05	-0.12398938769708588
0.0525	-0.12401017887523501
0.055	-0.12403215976773867
0.0575	-0.12405568259628982
0.06	-0.12408055771985574
0.0625	-0.12410747077646686
0.065	-0.12413595665541564
0.0675	-0.12416560441049344
0.07	-0.12419728982175408
0.0725	-0.12423084632264986
0.075	-0.12426630551308754
0.0775	-0.12430394175369656
0.08	-0.1243435381404308
0.0825	-0.12438528824190868
0.085	-0.12442946003548729
0.0875	-0.1244759157767908
0.09	-0.12452458316536277
0.0925	-0.12457599815108547
0.095	-0.12463013623414511
0.0975	-0.12468699919029966
0.1	-0.12474678476463083
0.1025	-0.12480950139269187
0.105	-0.12487552426520038
0.1075	-0.12494477566220973
0.11	-0.12501782927288926
0.1125	-0.12509358256965716
0.115	-0.12517386949807546
0.1175	-0.12525734402888544
0.12	-0.12534575377883858
0.1225	-0.1254378863528042
0.125	-0.12553467807470778
0.1275	-0.12563531022026783
0.13	-0.12574164475042685
0.1325	-0.12585274322229772
0.135	-0.12596871847306945
0.1375	-0.1260902184601668
0.14	-0.12621767139827356
0.1425	-0.1263503778776816
0.145	-0.126489880994349
0.1475	-0.1266356047664739
0.15	-0.1267874278910613
0.1525	-0.1269469106915766
0.155	-0.12711342712046045
0.1575	-0.1272875339195255
0.16	-0.1274694290334878
0.1625	-0.1276602790103797
0.165	-0.12785879509216289
0.1675	-0.12806647563920517
0.17	-0.12828360933913568
0.1725	-0.12851044045622456
0.175	-0.12874758535293884
0.1775	-0.12899567098737846
0.18	-0.1292547937303381
0.1825	-0.12952527224815608
0.185	-0.12980846882140884
0.1875	-0.1301041539158607
0.19	-0.13041310433814568
0.1925	-0.1307363793758534
0.195	-0.13107444309157823
0.1975	-0.1314273835912861
0.2	-0.13179722108128752
0.2025	-0.13218357093904878
0.205	-0.13258869205388124
0.2075	-0.13301210078201486
0.21	-0.13345506006955965
0.2125	-0.13391984665865111
0.215	-0.13440627802180702
0.2175	-0.13491600514977223
0.22	-0.13545019971041125
0.2225	-0.13601058303507638
0.225	-0.13659926038606898
0.2275	-0.13721661571439006
0.23	-0.13786566724133856
0.2325	-0.1385480872861703
0.235	-0.1392655099215479
0.2375	-0.1400204786284959
0.24	-0.1408168606303032
0.2425	-0.14165530416798208
0.245	-0.14254175810183442
0.2475	-0.14347744576886953
0.25	-0.1444675485611697
0.2525	-0.1455164801757529
0.255	-0.14662890302197082
0.2575	-0.1478117902065856
0.26	-0.14906918854976314
0.2625	-0.1504111109536059
0.265	-0.15184518404428768
0.2675	-0.1533804102650033
0.27	-0.1550295096989369
0.2725	-0.15680786555824935
0.275	-0.15872758628509778
0.2775	-0.16081229954461865
0.28	-0.16308331058783046
0.2825	-0.16557289371137476
0.285	-0.16831829571478218
0.2875	-0.17136636796190513
0.29	-0.1747806361257758
0.2925	-0.17864817627985766
0.295	-0.18308853022527743
0.2975	-0.18827618782618072
0.3	-0.19448276241739534
0.3025	-0.2021557399265206
0.305	-0.2121432774709737
0.3075	-0.2263207060360725
0.31	-0.25069430847079954
0.3125	-0.3175418950395146
0.315	-0.2568581443623732
0.3175	-0.2279211994514353
0.32	-0.21174881434329676
0.3225	-0.20034129314427665
0.325	-0.19146804270919324
0.3275	-0.18417803136355382
0.33	-0.17797578680760864
0.3325	-0.1725593232709858
0.335	-0.1677428851466859
0.3375	-0.16340055619720492
0.34	-0.1594463999216135
0.3425	-0.15581050297312665
0.345	-0.1524382953774277
0.3475	-0.1492998092984953
0.35	-0.146358833549904
0.3525	-0.14359437928394228
0.355	-0.14098532538170322
0.3575	-0.13851927177733175
0.36	-0.136181823361861
0.3625	-0.1339659517272722
0.365	-0.1318655583105016
0.3675	-0.12987945243899637
0.37	-0.12801255288126656
0.3725	-0.12628114087645365
0.375	-0.12472811028777729
0.3775	-0.12350085101220035
0.38	-0.12431637147954959
0.3825	-0.1200554786654417
0.385	-0.11760009935873328
0.3875	-0.11550611508827219
0.39	-0.11358029648780853
0.3925	-0.11176392584964183
0.395	-0.11002850137313112
0.3975	-0.10835948063933823
0.4	-0.10674608995301767
0.4025	-0.10518304285004827
0.405	-0.10366363783998116
0.4075	-0.10218535111442315
0.41	-0.10074408699679945
0.4125	-0.0993374482215992
0.415	-0.09796367948004923
0.4175	-0.09662029930323504
0.42	-0.09530619165086167
0.4225	-0.09401940162603357
0.425	-0.09275864996261325
0.4275	-0.09152319564006686
0.43	-0.09031148974371102
0.4325	-0.08912277386189058
0.435	-0.08795614878480774
0.4375	-0.08681132951199849
0.44	-0.08568614052757004
0.4425	-0.08458116364424342
0.445	-0.08349548629013039
0.4475	-0.08242846692180315
0.45	-0.08137932779399963
0.4525	-0.08034773401169783
0.455	-0.07933298797402497
0.4575	-0.07833526258283774
0.46	-0.07735337707195855
0.4625	-0.07638713600758376
0.465	-0.07543648271877476
0.4675	-0.07450078212782145
0.47	-0.07357994565627449
0.4725	-0.07267304883350188
0.475	-0.07178023333758193
0.4775	-0.07090125828864656
0.48	-0.0700358655778762
0.4825	-0.06918381910061468
0.485	-0.06834442200236783
0.4875	-0.06751777127016896
0.49	-0.06670396092672216
0.4925	-0.0659019338480192
0.495	-0.06511224083386957
0.4975	-0.06433434847881242
0.5	-0.06356815832452627
0.5025	-0.0628137372262292
0.505	-0.06207024647823077
0.5075	-0.061338025252963856
0.51	-0.06061696411025729
0.5125	-0.059906459703440475
0.515	-0.05920695315163163
0.5175	-0.058517746495351915
0.52	-0.05783903419224995
0.5225	-0.05717067303371355
0.525	-0.05651217699768104
0.5275	-0.05586429988514207
0.53	-0.055225675890412745
0.5325	-0.05459697122585381
0.535	-0.053977923103357854
0.5375	-0.05336851232764839
0.54	-0.05276857485280859
0.5425	-0.05217783002586478
0.545	-0.05159640322625579
0.5475	-0.05102421193636056
0.55	-0.0504613764626325
0.5525	-0.049907063654338696
0.555	-0.0493617569015301
0.5575	-0.048825014119839
0.56	-0.0482972228134657
0.5625	-0.04777811274554386
0.565	-0.04726747951013728
0.5675	-0.04676540421177732
0.57	-0.04627186714055481
0.5725	-0.0457865758521773
0.575	-0.04530988194563037
